5.057367682456970215e-01
5.049784779548645020e-01
5.048255324363708496e-01
5.045107007026672363e-01
5.051097869873046875e-01
5.061246156692504883e-01
5.045268535614013672e-01
5.044224858283996582e-01
5.042132139205932617e-01
5.050411820411682129e-01
5.047244429588317871e-01
5.051387548446655273e-01
5.052787661552429199e-01
5.049285888671875000e-01
5.049273371696472168e-01
5.048181414604187012e-01
5.050701498985290527e-01
5.055019259452819824e-01
5.047864317893981934e-01
5.053274035453796387e-01
5.041929483413696289e-01
5.048678517341613770e-01
5.054371953010559082e-01
5.041938424110412598e-01
5.048985481262207031e-01
5.050640702247619629e-01
5.050417780876159668e-01
5.054623484611511230e-01
5.039625167846679688e-01
5.055341124534606934e-01
5.039411783218383789e-01
5.053567886352539062e-01
5.051883459091186523e-01
5.041714310646057129e-01
5.033000707626342773e-01
5.056073665618896484e-01
5.043392181396484375e-01
5.053444504737854004e-01
5.046471357345581055e-01
5.044183135032653809e-01
5.048992037773132324e-01
5.059942603111267090e-01
5.048276782035827637e-01
5.047604441642761230e-01
5.047673583030700684e-01
5.064612627029418945e-01
5.039772391319274902e-01
5.049210190773010254e-01
5.051033496856689453e-01
5.051053166389465332e-01
